borough,bin_no,house_no,street_name,job_no,zip_code,job_start_date,owners_business_type,non-profit,latitude,longitude,point,in_nyc,in_borough,bct2020,total_complaints,closest_subway,closest_subway_line,subway_count_tenth_mi,subway_count_half_mi,subway_count_one_mi,subway_count_two_five_mi,hist_dist_name,in_hist_dist,closest_park,name_closest_park,park_count_tenth_mi,park_count_half_mi,park_count_one_mi,park_count_two_five_mi,pop_20,hhpop_20p,gq_20p,instgq_20p,avhhsz_20,popu18_20p,hsp_20p,wnh_20p,bnh_20p,anh_20p,onh_20p,nh2pl_20p,hunits_20,ochu_20p,vachu_20p
STATEN ISLAND,5174839,133,WOODROW ROAD,520307668,10312,2018-02-20,INDIVIDUAL,N,40.561649,-74.180647,POINT (-74.180647 40.561649),1.0,STATEN ISLAND,5017007,83,1.5230976027021832,SIR,0,0,0,10,none,0,0.21041217266351792,Freshkills Park,0,4,11,52,5526,0.993,0.0069999999999999,0.0,3.01,0.244,0.157,0.595,0.033,0.188,0.004,0.022,1869,0.976,0.024
STATEN ISLAND,5169794,41,BILLINGS STREET,520318861,10312,2018-04-26,CORPORATION,N,40.561955,-74.181631,POINT (-74.181631 40.561955),1.0,STATEN ISLAND,5017007,72,1.5720940603852662,SIR,0,0,0,9,none,0,0.24781430198553647,Freshkills Park,0,3,11,52,5526,0.993,0.0069999999999999,0.0,3.01,0.244,0.157,0.595,0.033,0.188,0.004,0.022,1869,0.976,0.024
STATEN ISLAND,5169795,43,BILLINGS STREET,520318870,10312,2018-04-26,CORPORATION,N,40.561947,-74.181692,POINT (-74.181692 40.561947),1.0,STATEN ISLAND,5017007,72,1.5718987771627346,SIR,0,0,0,9,none,0,0.25098846333469266,Freshkills Park,0,3,11,52,5526,0.993,0.0069999999999999,0.0,3.01,0.244,0.157,0.595,0.033,0.188,0.004,0.022,1869,0.976,0.024
STATEN ISLAND,5169796,47,BILLINGS STREET,520318889,10312,2018-04-26,CORPORATION,N,40.561933,-74.181814,POINT (-74.181814 40.561933),1.0,STATEN ISLAND,5017007,72,1.5716755758294247,SIR,0,0,0,9,none,0,0.257303200060154,Freshkills Park,0,3,11,51,5526,0.993,0.0069999999999999,0.0,3.01,0.244,0.157,0.595,0.033,0.188,0.004,0.022,1869,0.976,0.024
STATEN ISLAND,5169797,49,BILLINGS STREET,520318898,10312,2018-04-26,CORPORATION,N,40.561924,-74.181876,POINT (-74.181876 40.561924),1.0,STATEN ISLAND,5017007,71,1.5714369656192682,SIR,0,0,0,8,none,0,0.26056364599273973,Freshkills Park,0,3,11,51,5526,0.993,0.0069999999999999,0.0,3.01,0.244,0.157,0.595,0.033,0.188,0.004,0.022,1869,0.976,0.024
STATEN ISLAND,5077573,555,WOODROW ROAD,520330945,10312,2020-03-10,PARTNERSHIP,N,40.551495,-74.186532,POINT (-74.186532 40.551495),1.0,STATEN ISLAND,5017007,43,0.9161651007947482,SIR,0,0,3,10,none,0,0.061152867397752546,Arden Woods,2,6,17,49,5526,0.993,0.0069999999999999,0.0,3.01,0.244,0.157,0.595,0.033,0.188,0.004,0.022,1869,0.976,0.024
BROOKLYN,3426694,269,4 AVENUE,320596805,11215,2017-12-01,CORPORATION,N,40.675537,-73.984383,POINT (-73.984383 40.675537),1.0,BROOKLYN,3013300,222,0.1273039679858058,R,0,8,64,203,none,0,0.11291583124236282,J.J. Byrne Playground,0,6,48,287,4411,1.0,0.0,0.0,2.33,0.208,0.119,0.662,0.043,0.105,0.005,0.066,1996,0.949,0.051
BROOKLYN,3425188,243,FOURTH AVENUE,320909228,11215,2018-05-04,PARTNERSHIP,N,40.676437,-73.983694,POINT (-73.983694 40.676437),1.0,BROOKLYN,3013300,374,0.051565790714573706,R,4,4,69,207,none,0,0.05886390668248544,Gardens Of Union,1,8,47,296,4411,1.0,0.0,0.0,2.33,0.208,0.119,0.662,0.043,0.105,0.005,0.066,1996,0.949,0.051
BROOKLYN,3428833,670,UNION ST,321384612,11215,2020-08-26,PARTNERSHIP,N,40.676788,-73.981466,POINT (-73.981466 40.676788),1.0,BROOKLYN,3013300,450,0.09045021567494352,R,2,10,69,197,none,0,0.040919066723233956,Gardens Of Union,1,8,48,309,4411,1.0,0.0,0.0,2.33,0.208,0.119,0.662,0.043,0.105,0.005,0.066,1996,0.949,0.051
QUEENS,4021314,21-44,74 ST.,421492067,11370,2017-12-06,INDIVIDUAL,N,40.76935,-73.895466,POINT (-73.895466 40.76935),1.0,QUEENS,4031700,79,0.9979336726927717,N-Q,0,0,1,84,none,0,0.11744033551758859,Carlos R. Lillo Park,0,15,28,177,6781,0.946,0.054,0.0,2.46,0.206,0.223,0.628,0.047,0.067,0.0139999999999999,0.021,2812,0.929,0.071
QUEENS,4617726,69-03,DITMARS BLVD.,421891974,11370,2021-06-16,CORPORATION,N,40.768248,-73.899522,POINT (-73.899522 40.768248),1.0,QUEENS,4031700,134,0.8438865761376017,N-Q,0,0,6,92,none,0,0.11584134954698384,Grand Central Parkway Extension,0,9,29,175,6781,0.946,0.054,0.0,2.46,0.206,0.223,0.628,0.047,0.067,0.0139999999999999,0.021,2812,0.929,0.071
QUEENS,4173772,72-17,267TH STREET,421434282,11004,2017-12-06,INDIVIDUAL,N,40.755072,-73.716222,POINT (-73.716222 40.755072),1.0,QUEENS,4155103,22,4.7561037916150815,F,0,0,0,0,none,0,0.22955652333406598,Grand Central Parkway,0,5,12,36,4373,0.985,0.015,0.0,1.91,0.121,0.156,0.467,0.091,0.249,0.013,0.023,2359,0.956,0.044
QUEENS,4618113,264-50,73 AVE,421600930,11004,2021-06-07,CORPORATION,N,40.754559,-73.715416,POINT (-73.715416 40.754559),1.0,QUEENS,4155103,20,4.766562803144809,F,0,0,0,0,none,0,0.24366708435021292,Glen Oaks Oval,0,5,12,36,4373,0.985,0.015,0.0,1.91,0.121,0.156,0.467,0.091,0.249,0.013,0.023,2359,0.956,0.044
QUEENS,4173769,264-52,73 AVE,421600921,11004,2021-06-11,CORPORATION,N,40.754576,-73.715416,POINT (-73.715416 40.754576),1.0,QUEENS,4155103,20,4.767348246109314,F,0,0,0,0,none,0,0.2445902720991349,Glen Oaks Oval,0,5,12,36,4373,0.985,0.015,0.0,1.91,0.121,0.156,0.467,0.091,0.249,0.013,0.023,2359,0.956,0.044
QUEENS,4616574,42-22,CRESCENT STREET,421338859,11101,2017-12-06,PARTNERSHIP,N,40.750062,-73.94107,POINT (-73.94107 40.750062),1.0,QUEENS,4001903,563,0.048865611341655756,N-Q-7,2,26,55,276,none,0,0.1811262267845836,Rafferty Triangle,0,8,19,219,2214,1.0,0.0,0.0,1.8,0.062,0.085,0.371,0.023,0.486,0.0069999999999999,0.0279999999999999,1393,0.882,0.118
QUEENS,4005166,23-15,44 DRIVE,420655954,11101,2018-05-30,CORPORATION,N,40.747575,-73.94454,POINT (-73.94454 40.747575),1.0,QUEENS,4001903,282,0.010679016703742673,E-G-M-7,3,28,51,332,none,0,0.05541628579182248,Rafferty Triangle,4,8,24,243,2214,1.0,0.0,0.0,1.8,0.062,0.085,0.371,0.023,0.486,0.0069999999999999,0.0279999999999999,1393,0.882,0.118
QUEENS,4005176,21-59,44 DR.,421251594,11101,2019-02-20,CORPORATION,N,40.748034,-73.946922,POINT (-73.946922 40.748034),1.0,QUEENS,4001903,298,0.017767550205344783,E-G-M-7,2,20,48,383,none,0,0.0608098570404377,Murray Playground,1,10,27,250,2214,1.0,0.0,0.0,1.8,0.062,0.085,0.371,0.023,0.486,0.0069999999999999,0.0279999999999999,1393,0.882,0.118
BROOKLYN,3174908,420,AVE O,321184525,11230,2017-12-08,INDIVIDUAL,N,40.611718,-73.970178,POINT (-73.970178 40.611718),1.0,BROOKLYN,3043800,111,0.24697006940640445,F,0,6,25,121,none,0,0.09242845979163113,Colonel David Marcus Playground,2,6,18,113,2905,1.0,0.0,0.0,2.92,0.285,0.088,0.657,0.026,0.161,0.008,0.06,1026,0.969,0.031
BROOKLYN,3424614,212,HEGEMAN AVENUE,321184302,11212,2017-12-08,CORPORATION,N,40.656754,-73.904015,POINT (-73.904015 40.656754),1.0,BROOKLYN,3092200,787,0.30481045785749533,L,0,6,18,82,none,0,0.0067107448587530255,Veterans Triangle,3,18,64,232,3031,1.0,0.0,0.0,2.4,0.188,0.086,0.006,0.8270000000000001,0.0069999999999999,0.013,0.06,1372,0.922,0.078
STATEN ISLAND,5170124,481,VILLA AVE,520313919,10302,2017-12-08,INDIVIDUAL,N,40.628798,-74.143315,POINT (-74.143315 40.628798),1.0,STATEN ISLAND,5024700,164,3.7773121182965608,SIR,0,0,0,0,none,0,0.0911173412278926,Willowbrook Parkway,1,3,11,55,2893,0.995,0.005,0.0,2.98,0.246,0.347,0.28,0.233,0.107,0.006,0.0279999999999999,1019,0.949,0.051
STATEN ISLAND,5026279,479,VILLA AVE,520313928,10302,2017-12-08,INDIVIDUAL,N,40.628831,-74.143301,POINT (-74.143301 40.628831),1.0,STATEN ISLAND,5024700,164,3.776584746628445,SIR,0,0,0,0,none,0,0.0918199720752424,Willowbrook Parkway,1,3,11,55,2893,0.995,0.005,0.0,2.98,0.246,0.347,0.28,0.233,0.107,0.006,0.0279999999999999,1019,0.949,0.051
STATEN ISLAND,5170842,456,VILLA AVENUE,520337190,10302,2018-10-22,PARTNERSHIP,N,40.629337,-74.143068,POINT (-74.143068 40.629337),1.0,STATEN ISLAND,5024700,170,3.764612043105269,SIR,0,0,0,0,none,0,0.1069915952983479,Willowbrook Parkway,0,3,11,54,2893,0.995,0.005,0.0,2.98,0.246,0.347,0.28,0.233,0.107,0.006,0.0279999999999999,1019,0.949,0.051
STATEN ISLAND,5170841,460,VILLA AVENUE,520337181,10302,2018-10-22,PARTNERSHIP,N,40.629257,-74.143107,POINT (-74.143107 40.629257),1.0,STATEN ISLAND,5024700,137,3.7666001522753216,SIR,0,0,0,0,none,0,0.10451362987561612,Willowbrook Parkway,0,3,11,54,2893,0.995,0.005,0.0,2.98,0.246,0.347,0.28,0.233,0.107,0.006,0.0279999999999999,1019,0.949,0.051
STATEN ISLAND,5170798,79,ORANGE AVENUE,520325773,10302,2019-08-29,CORPORATION,N,40.628246,-74.141383,POINT (-74.141383 40.628246),1.0,STATEN ISLAND,5024700,197,3.6697171181557864,SIR,0,0,0,0,none,0,0.19684950799341308,Willowbrook Parkway,0,4,11,55,2893,0.995,0.005,0.0,2.98,0.246,0.347,0.28,0.233,0.107,0.006,0.0279999999999999,1019,0.949,0.051
BRONX,2128576,4046,DE REIMER AVE,220598618,10466,2017-12-11,INDIVIDUAL,N,40.891751,-73.842265,POINT (-73.842265 40.891751),1.0,BRONX,2042600,212,0.6699702405431563,5,0,0,10,31,none,0,0.1901660836290292,Seton Falls Park,0,3,7,37,6982,0.994,0.006,0.002,3.07,0.208,0.146,0.013,0.795,0.012,0.013,0.021,2379,0.951,0.049
BRONX,2127491,4041A,EDSON AVENUE,220472414,10466,2018-07-09,CORPORATION,N,40.89116,-73.843963,POINT (-73.843963 40.89116),1.0,BRONX,2042600,176,0.7417649759012208,5,0,0,13,34,none,0,0.19866074212694101,Seton Falls Park,0,3,8,38,6982,0.994,0.006,0.002,3.07,0.208,0.146,0.013,0.795,0.012,0.013,0.021,2379,0.951,0.049
BROOKLYN,3253613,464,QUENTIN ROAD,321360745,11223,2017-12-11,INDIVIDUAL,N,40.60704,-73.969165,POINT (-73.969165 40.60704),1.0,BROOKLYN,3042200,78,0.24634940418526885,F,0,6,26,123,none,0,0.09176239535557942,Ocean Parkway Malls,1,7,20,106,3663,0.993,0.0069999999999999,0.0,3.18,0.288,0.16,0.657,0.019,0.114,0.011,0.038,1231,0.928,0.072
BROOKLYN,3253612,442,QUENTIN ROAD,321618255,11223,2018-11-02,INDIVIDUAL,N,40.607013,-73.96942,POINT (-73.96942 40.607013),1.0,BROOKLYN,3042200,81,0.23491972024265023,F,0,6,26,123,none,0,0.105690563268922,Ocean Parkway Malls,0,7,20,106,3663,0.993,0.0069999999999999,0.0,3.18,0.288,0.16,0.657,0.019,0.114,0.011,0.038,1231,0.928,0.072
BROOKLYN,3177165,1774,EAST 2ND STREET,321384925,11223,2020-03-17,INDIVIDUAL,N,40.6063,-73.971423,POINT (-73.971423 40.6063),1.0,BROOKLYN,3042200,123,0.1723830507253142,F,0,6,23,123,none,0,0.17111257887300044,Colonel David Marcus Playground,0,6,22,106,3663,0.993,0.0069999999999999,0.0,3.18,0.288,0.16,0.657,0.019,0.114,0.011,0.038,1231,0.928,0.072
STATEN ISLAND,5168939,337,BRADLEY AVENUE,520284004,10314,2017-12-12,CORPORATION,N,40.602979,-74.131448,POINT (-74.131448 40.602979),1.0,STATEN ISLAND,5018703,88,2.104489534834418,SIR,0,0,0,13,none,0,0.24545787276870218,Blood Root Valley,0,2,16,65,3976,0.946,0.054,0.001,3.39,0.254,0.144,0.441,0.067,0.313,0.009,0.026,1176,0.944,0.0559999999999999
STATEN ISLAND,5168940,339,BRADLEY AVENUE,520284013,10314,2017-12-12,CORPORATION,N,40.602935,-74.131441,POINT (-74.131441 40.602935),1.0,STATEN ISLAND,5018703,88,2.1020911883121256,SIR,0,0,0,13,none,0,0.2430330127914652,Blood Root Valley,0,2,16,65,3976,0.946,0.054,0.001,3.39,0.254,0.144,0.441,0.067,0.313,0.009,0.026,1176,0.944,0.0559999999999999
STATEN ISLAND,5019650,51,LIVINGSTON AVENUE,520392717,10314,2020-07-20,CORPORATION,N,40.604637,-74.128919,POINT (-74.128919 40.604637),1.0,STATEN ISLAND,5018703,52,2.0861605094233564,SIR,0,0,0,13,none,0,0.3313031598686143,Blood Root Valley,0,3,17,69,3976,0.946,0.054,0.001,3.39,0.254,0.144,0.441,0.067,0.313,0.009,0.026,1176,0.944,0.0559999999999999
STATEN ISLAND,5172093,264,QUEEN STREET,520275096,10314,2020-11-12,CORPORATION,N,40.60262,-74.130813,POINT (-74.130813 40.60262),1.0,STATEN ISLAND,5018703,109,2.0607429908092265,SIR,0,0,0,13,none,0,0.21982507984370558,Blood Root Valley,0,2,15,65,3976,0.946,0.054,0.001,3.39,0.254,0.144,0.441,0.067,0.313,0.009,0.026,1176,0.944,0.0559999999999999
STATEN ISLAND,5175463,262,QUEEN STREET,520275265,10314,2020-11-13,CORPORATION,N,40.602639,-74.13059,POINT (-74.13059 40.602639),1.0,STATEN ISLAND,5018703,109,2.052360299151789,SIR,0,0,0,13,none,0,0.2195431209872698,Blood Root Valley,0,2,15,65,3976,0.946,0.054,0.001,3.39,0.254,0.144,0.441,0.067,0.313,0.009,0.026,1176,0.944,0.0559999999999999
STATEN ISLAND,5019649,59,`LIVINGSTON AVE,520355730,10314,2019-03-13,INDIVIDUAL,N,40.604491,-74.128898,POINT (-74.128898 40.604491),1.0,STATEN ISLAND,5018703,59,2.077692851451847,SIR,0,0,0,13,none,0,0.32355398081972186,Blood Root Valley,0,3,17,69,3976,0.946,0.054,0.001,3.39,0.254,0.144,0.441,0.067,0.313,0.009,0.026,1176,0.944,0.0559999999999999
BROOKLYN,3167915,121,BAY 26 STREET,321195746,11214,2018-02-12,PARTNERSHIP,N,40.60127,-73.999341,POINT (-73.999341 40.60127),1.0,BROOKLYN,3028600,215,0.24032484806430282,D,0,10,19,99,none,0,0.1488885073182749,Benson Playground,0,6,16,91,6094,1.0,0.0,0.0,2.99,0.281,0.1,0.387,0.02,0.433,0.0069999999999999,0.053,2135,0.954,0.046
BROOKLYN,3424685,313A,STATE STREET,321578128,11217,2017-12-13,PARTNERSHIP,N,40.688265,-73.986179,POINT (-73.986179 40.688265),1.0,BROOKLYN,3004100,984,0.06128391749897742,A-C-G,1,52,91,329,none,0,0.2090065720900403,Nicholas Naquan Heyward Jr. Park,0,13,75,364,3398,0.941,0.059,0.052,2.16,0.147,0.114,0.643,0.085,0.094,0.006,0.059,1607,0.921,0.079
BROOKLYN,3424692,319,STATE STREET,321578173,11217,2017-12-13,PARTNERSHIP,N,40.688199,-73.986002,POINT (-73.986002 40.688199),1.0,BROOKLYN,3004100,963,0.06475695831418908,A-C-G,2,52,91,329,none,0,0.20914270480772118,Nicholas Naquan Heyward Jr. Park,0,13,74,366,3398,0.941,0.059,0.052,2.16,0.147,0.114,0.643,0.085,0.094,0.006,0.059,1607,0.921,0.079
BROOKLYN,3424689,317A,STATE STREET,321578164,11217,2017-12-18,PARTNERSHIP,N,40.688221,-73.986064,POINT (-73.986064 40.688221),1.0,BROOKLYN,3004100,984,0.06342948260197025,A-C-G,1,52,91,329,none,0,0.2090381825165237,Nicholas Naquan Heyward Jr. Park,0,13,75,366,3398,0.941,0.059,0.052,2.16,0.147,0.114,0.643,0.085,0.094,0.006,0.059,1607,0.921,0.079
BROOKLYN,3424687,315A,STATE STREET,321578146,11217,2017-12-20,PARTNERSHIP,N,40.688243,-73.986121,POINT (-73.986121 40.688243),1.0,BROOKLYN,3004100,984,0.06225954445795985,A-C-G,1,52,91,329,none,0,0.20903223475651272,Nicholas Naquan Heyward Jr. Park,0,14,75,365,3398,0.941,0.059,0.052,2.16,0.147,0.114,0.643,0.085,0.094,0.006,0.059,1607,0.921,0.079
BROOKLYN,3424691,319A,STATE STREET,321578182,11217,2017-12-26,PARTNERSHIP,N,40.688199,-73.986002,POINT (-73.986002 40.688199),1.0,BROOKLYN,3004100,963,0.06475695831418908,A-C-G,2,52,91,329,none,0,0.20914270480772118,Nicholas Naquan Heyward Jr. Park,0,13,74,366,3398,0.941,0.059,0.052,2.16,0.147,0.114,0.643,0.085,0.094,0.006,0.059,1607,0.921,0.079
BROOKLYN,3424686,313,STATE STREET,321578119,11217,2017-12-26,PARTNERSHIP,N,40.688265,-73.986179,POINT (-73.986179 40.688265),1.0,BROOKLYN,3004100,984,0.06128391749897742,A-C-G,1,52,91,329,none,0,0.2090065720900403,Nicholas Naquan Heyward Jr. Park,0,13,75,364,3398,0.941,0.059,0.052,2.16,0.147,0.114,0.643,0.085,0.094,0.006,0.059,1607,0.921,0.079
BROOKLYN,3424690,317,STATE STREET,321578155,11217,2017-12-26,PARTNERSHIP,N,40.688221,-73.986064,POINT (-73.986064 40.688221),1.0,BROOKLYN,3004100,984,0.06342948260197025,A-C-G,1,52,91,329,none,0,0.2090381825165237,Nicholas Naquan Heyward Jr. Park,0,13,75,366,3398,0.941,0.059,0.052,2.16,0.147,0.114,0.643,0.085,0.094,0.006,0.059,1607,0.921,0.079
BROOKLYN,3424688,315,STATE STREET,321578137,11217,2017-12-26,PARTNERSHIP,N,40.688243,-73.986121,POINT (-73.986121 40.688243),1.0,BROOKLYN,3004100,984,0.06225954445795985,A-C-G,1,52,91,329,none,0,0.20903223475651272,Nicholas Naquan Heyward Jr. Park,0,14,75,365,3398,0.941,0.059,0.052,2.16,0.147,0.114,0.643,0.085,0.094,0.006,0.059,1607,0.921,0.079
BROOKLYN,3424684,311,STATE STREET,321578100,11217,2017-12-20,PARTNERSHIP,N,40.688289,-73.986237,POINT (-73.986237 40.688289),1.0,BROOKLYN,3004100,984,0.0603652856817524,A-C-G,1,52,91,329,none,0,0.20908252777768763,Nicholas Naquan Heyward Jr. Park,0,13,75,364,3398,0.941,0.059,0.052,2.16,0.147,0.114,0.643,0.085,0.094,0.006,0.059,1607,0.921,0.079
QUEENS,4607363,1881,STARR STREET,421226024,11385,2017-12-18,PARTNERSHIP,N,40.710949,-73.917226,POINT (-73.917226 40.710949),1.0,QUEENS,4053901,159,0.43098640840161373,L,0,9,26,134,none,0,0.05477334405468779,Starr Playground,1,3,18,276,3968,0.996,0.004,0.0,2.78,0.172,0.474,0.296,0.026,0.171,0.01,0.023,1501,0.947,0.053
QUEENS,4619112,1896,DEKALB AVE,420664506,11385,2019-09-04,INDIVIDUAL,N,40.709448,-73.913974,POINT (-73.913974 40.709448),1.0,QUEENS,4053901,174,0.4632360884149325,L,0,9,23,121,none,0,0.10772132513104202,Grover Cleveland Playground,0,2,17,279,3968,0.996,0.004,0.0,2.78,0.172,0.474,0.296,0.026,0.171,0.01,0.023,1501,0.947,0.053
QUEENS,4619111,1894,DEKALB AVE,420664631,11385,2019-09-09,INDIVIDUAL,N,40.709412,-73.914006,POINT (-73.914006 40.709412),1.0,QUEENS,4053901,174,0.46007752816392283,L,0,10,23,121,none,0,0.11022816458186688,Grover Cleveland Playground,0,2,17,279,3968,0.996,0.004,0.0,2.78,0.172,0.474,0.296,0.026,0.171,0.01,0.023,1501,0.947,0.053
QUEENS,4622958,314,WOODWARD AVENUE,420666050,11385,2020-02-20,CORPORATION,N,40.709934,-73.914269,POINT (-73.914269 40.709934),1.0,QUEENS,4053901,124,0.48210710135222967,L,0,3,24,123,none,0,0.11227499932218661,Grover Cleveland Playground,0,2,17,279,3968,0.996,0.004,0.0,2.78,0.172,0.474,0.296,0.026,0.171,0.01,0.023,1501,0.947,0.053
QUEENS,4615164,20-52,49 STREET,421458924,11105,2017-12-20,CORPORATION,N,40.771493,-73.89707,POINT (-73.89707 40.771493),1.0,QUEENS,4013500,68,0.8588372424022963,N-Q,0,0,4,80,none,0,0.051927579976277394,Paul Raimonda Playground,1,8,24,172,1526,1.0,0.0,0.0,2.33,0.168,0.13,0.79,0.009,0.044,0.009,0.018,701,0.936,0.064
QUEENS,4619551,20-65,48 STREET,421718966,11105,2020-06-19,INDIVIDUAL,N,40.771837,-73.897954,POINT (-73.897954 40.771837),1.0,QUEENS,4013500,65,0.8047421751675626,N-Q,0,0,4,76,none,0,0.035841734677871495,Paul Raimonda Playground,1,8,23,174,1526,1.0,0.0,0.0,2.33,0.168,0.13,0.79,0.009,0.044,0.009,0.018,701,0.936,0.064
QUEENS,4014422,20-63,48 STREET,421718911,11105,2020-07-22,INDIVIDUAL,N,40.771861,-73.897921,POINT (-73.897921 40.771861),1.0,QUEENS,4013500,65,0.8059846923247763,N-Q,0,0,4,76,none,0,0.03374376427258169,Paul Raimonda Playground,1,8,23,175,1526,1.0,0.0,0.0,2.33,0.168,0.13,0.79,0.009,0.044,0.009,0.018,701,0.936,0.064
QUEENS,4623973,21-40,HAZEN STREET,440610046,11370,2021-10-05,INDIVIDUAL,N,40.769131,-73.898611,POINT (-73.898611 40.769131),1.0,QUEENS,4013500,79,0.8508383639833204,N-Q,0,0,4,84,none,0,0.11980273103306152,Grand Central Parkway Extension,0,9,27,178,1526,1.0,0.0,0.0,2.33,0.168,0.13,0.79,0.009,0.044,0.009,0.018,701,0.936,0.064
QUEENS,4615152,128-38,INWOOD STREET,421433540,11436,2017-12-21,CORPORATION,N,40.671671,-73.793049,POINT (-73.793049 40.671671),1.0,QUEENS,4079000,174,2.0260048434006093,A,0,0,0,29,none,0,0.19040961030551717,Hilton Holiday Gardens,0,5,12,71,2875,0.993,0.0069999999999999,0.0,3.29,0.209,0.162,0.018,0.5,0.149,0.086,0.085,905,0.959,0.0409999999999999
QUEENS,4607921,140-28,BASCOM AVENUE,421343497,11436,2017-12-28,INDIVIDUAL,N,40.673473,-73.799979,POINT (-73.799979 40.673473),1.0,QUEENS,4079000,185,1.6322559919588624,A,0,0,0,47,none,0,0.07021005637900372,Playground One Forty,1,8,15,79,2875,0.993,0.0069999999999999,0.0,3.29,0.209,0.162,0.018,0.5,0.149,0.086,0.085,905,0.959,0.0409999999999999
QUEENS,4617978,143-14,SUTTER AVENUE,421575600,11436,2018-01-08,INDIVIDUAL,N,40.672329,-73.795516,POINT (-73.795516 40.672329),1.0,QUEENS,4079000,179,1.8846176227605957,A,0,0,0,33,none,0,0.170529241073601,Hilton Holiday Gardens,0,6,12,72,2875,0.993,0.0069999999999999,0.0,3.29,0.209,0.162,0.018,0.5,0.149,0.086,0.085,905,0.959,0.0409999999999999
QUEENS,4435203,143-16,SUTTER AVENUE,421575593,11436,2018-01-08,INDIVIDUAL,N,40.672329,-73.795505,POINT (-73.795505 40.672329),1.0,QUEENS,4079000,179,1.8851326632749923,A,0,0,0,33,none,0,0.17059049630347778,Hilton Holiday Gardens,0,6,12,72,2875,0.993,0.0069999999999999,0.0,3.29,0.209,0.162,0.018,0.5,0.149,0.086,0.085,905,0.959,0.0409999999999999
MANHATTAN,1090729,231,EAST 123 STREET,121193617,10035,2017-12-21,INDIVIDUAL,N,40.802059,-73.935949,POINT (-73.935949 40.802059),1.0,MANHATTAN,1019400,2094,0.1744387790894191,4-5-6,0,9,38,221,none,0,0.049250546379645016,Detective Omar Edwards Park,1,40,107,324,6978,0.949,0.051,0.0,2.45,0.209,0.555,0.083,0.285,0.037,0.01,0.03,2883,0.938,0.062
MANHATTAN,1811284,309,E 119 STREET,123564909,10035,2020-12-14,PARTNERSHIP,N,40.798685,-73.935746,POINT (-73.935746 40.798685),1.0,MANHATTAN,1019400,598,0.3127647050143577,6,0,9,25,217,none,0,0.04640403233030885,Diamante Garden,3,40,96,318,6978,0.949,0.051,0.0,2.45,0.209,0.555,0.083,0.285,0.037,0.01,0.03,2883,0.938,0.062
BRONX,2129281,2744,MATTHEWS AVENUE,220607877,10467,2017-12-22,CORPORATION,N,40.866221,-73.862544,POINT (-73.862544 40.866221),1.0,BRONX,2034000,760,0.2689098064545386,2-5,0,4,15,94,none,0,0.04584032964902324,Boston Garden,1,8,17,164,4858,0.992,0.008,0.0,2.76,0.2269999999999999,0.474,0.087,0.3389999999999999,0.0559999999999999,0.0139999999999999,0.0289999999999999,1803,0.967,0.033
BRONX,2130539,2761,BRONXWOOD AVENUE,220644541,10469,2020-07-20,CORPORATION,N,40.866607,-73.861541,POINT (-73.861541 40.866607),1.0,BRONX,2034000,613,0.3299604241854823,2-5,0,4,15,94,none,0,0.044716023517803724,Boston Garden,1,9,17,158,4858,0.992,0.008,0.0,2.76,0.2269999999999999,0.474,0.087,0.3389999999999999,0.0559999999999999,0.0139999999999999,0.0289999999999999,1803,0.967,0.033
BRONX,2130396,3029,BRONXWOOD AVE,220716937,10469,2021-05-14,INDIVIDUAL,N,40.870035,-73.861433,POINT (-73.861433 40.870035),1.0,BRONX,2034000,296,0.32139366056437035,2-5,0,4,14,97,none,0,0.23093363767426017,Boston Garden,0,8,20,147,4858,0.992,0.008,0.0,2.76,0.2269999999999999,0.474,0.087,0.3389999999999999,0.0559999999999999,0.0139999999999999,0.0289999999999999,1803,0.967,0.033
BRONX,2055725,3031,BRONXWOOD AVE,220716946,10469,2021-05-14,INDIVIDUAL,N,40.870048,-73.861429,POINT (-73.861429 40.870048),1.0,BRONX,2034000,296,0.32135352656112187,2-5,0,4,14,97,none,0,0.23165562035590406,Boston Garden,0,8,20,147,4858,0.992,0.008,0.0,2.76,0.2269999999999999,0.474,0.087,0.3389999999999999,0.0559999999999999,0.0139999999999999,0.0289999999999999,1803,0.967,0.033
BRONX,2127266,3034,BARNES AVE,240277794,10467,2021-10-07,INDIVIDUAL,N,40.870111,-73.86336,POINT (-73.86336 40.870111),1.0,BRONX,2034000,394,0.21866811316965565,2-5,0,4,17,100,none,0,0.2508365393973226,Boston Garden,0,9,19,160,4858,0.992,0.008,0.0,2.76,0.2269999999999999,0.474,0.087,0.3389999999999999,0.0559999999999999,0.0139999999999999,0.0289999999999999,1803,0.967,0.033
BRONX,2127265,3036,BARNES AVE,240277776,10467,2021-10-07,INDIVIDUAL,N,40.870122,-73.86336,POINT (-73.86336 40.870122),1.0,BRONX,2034000,394,0.21837350389314258,2-5,0,4,17,100,none,0,0.2513971298837424,Boston Garden,0,9,19,160,4858,0.992,0.008,0.0,2.76,0.2269999999999999,0.474,0.087,0.3389999999999999,0.0559999999999999,0.0139999999999999,0.0289999999999999,1803,0.967,0.033
